character_id,normalized_name,neutral,disapproval,annoyance,disappointment,approval,realization,anger,desire,sadness,excitement,caring,joy,optimism,curiosity,amusement,confusion,admiration,surprise,disgust,relief,embarrassment,love,fear,gratitude,nervousness,grief,remorse,pride
18,barney gumble,0.06042422894561942,-0.05237503683738417,-0.043070443164445534,-0.06880475618311638,0.037879274269924504,0.05932645598065372,-0.07439942880408164,-0.08822490060017145,-0.0750219765172558,-0.20887392588655565,0.155114823182474,0.005151924840336601,-0.022346191110785497,-0.06296680562901215,-0.01677538634256951,0.00708674366469122,-0.0619394829968137,-0.17561525250953364,-0.03277557900225132,0.14988917819248054,0.00518224456871546,-0.04187856372973294,0.099012643652096,0.09090667447178044,-0.009999000698731067,-0.03905605314538201,0.026878721003760184,0.029121639257922126
22,selma bouvier,0.024934029027681527,-0.018572139434531967,0.24876862016603185,-0.0018692129383809017,-0.042269550165054515,-0.03361163561489053,0.12155644411975199,-0.01460615741345331,0.0884225612421751,-0.0535996532509635,-0.0839655795562221,-0.008670404842532413,-0.1462407851786163,0.10750876422177684,-0.05356076769387076,0.013950375218403073,-0.07692353917665068,-0.05449493443224079,0.18537545759737245,-0.05959780422390904,0.23536623545560212,-0.009454013171173187,-0.05742854122305717,0.009292049643381603,-0.11813160450136631,-0.041029305683712505,-0.08284576778383844,-0.03838848024944589
153,sideshow bob,0.7236367018612249,-0.3884652520170676,-0.0040084292847560946,-0.4449927436646791,0.047225978891664,-0.2754326066497787,-0.2367616765999101,-0.07502156528403818,-0.39667998666064863,-0.3711517110719095,-0.4411255944172303,-0.4827886796199974,-0.6198752463426954,-0.19476438761917672,-0.5312118492089836,-0.5313757317357954,-0.2159110027390262,-0.3424647359370155,-0.10421205849253953,-0.3428261977275341,-0.304215842009086,-0.4880252886833229,-0.2320575756419849,-0.0729345854076084,-0.1601187460803873,-0.38164576854795407,-0.23322697981379115,-0.424397396524384
404,groundskeeper willie,-0.14543995135168097,0.03313931084368792,0.17887933017575583,0.07585309618585528,0.13423782208297724,0.0895675416005399,0.1420503628107458,-0.03299654970878227,-0.047814660831964,-0.03133673864077354,-0.15105349025667644,0.14143715945349872,-0.0007021853161333458,-0.056195377545890476,0.07373124285049838,-0.06885092046464254,0.015786270155804544,0.041120754474315,0.11292759302899572,0.09759963649624177,0.10451277791992702,-0.06926800608364808,0.07468984936956816,0.022633761884532762,-0.06928697561741994,-0.014107821046793785,0.03545611857296265,0.11481211514364387
140,rev timothy lovejoy,0.063281360988234,-0.12192228722345942,-0.018401424147333128,0.19291027070310676,-0.004726183372866972,0.07601781985340697,-0.06751806683298218,-0.12676886562324371,0.04950573898553673,-0.10282484141683997,0.025602084872667588,-0.12810728703245655,0.1069690561983869,-0.09856424657872441,0.032959860651093346,-0.025657864861572517,-0.09137134956901197,-0.09767292643063276,0.04182609353332053,-0.12212729263630902,-0.03610300711886608,-0.035442343061340975,0.0611382568274177,0.08395996055511992,0.08950542951019548,0.007365049283675436,-0.07490629254104403,-0.14900205772649958
119,ralph wiggum,-0.03274257932039163,-0.11277323025744307,0.024073652466368892,0.0511221353077119,-0.019505546158004764,0.11131214876603895,0.03841504489125856,0.13496988683791974,-0.08704980670139191,-0.01479233455170123,-0.06135466156127053,-0.029076506158749276,0.0882555712497175,-0.030084032735674008,-0.06960241097829412,0.007235842084342703,-0.016246179773107914,-0.01134338442548937,0.10465626692517914,-0.08007668715194918,0.1089908955817513,0.07300372322648223,0.110398452082397,0.044694915600027724,0.09216349260480275,-0.014754183962263365,0.07449598737205629,0.02861907367326263
75,crowd,0.20284403685025942,0.05297898180641609,0.04182303705784186,0.06545665377403204,-0.14157254518913878,-0.01631165790572091,0.03842182845437873,-0.06875108138248208,0.14652313221616745,-0.28917691451733285,-0.10694347764066908,-0.02984620486327041,-0.11329953927670841,-0.11485137912504066,0.06519487049072917,-0.03150221485942024,-0.06958109587051726,-0.08784363877466231,0.07603158650282768,-0.08050467727090874,0.012720493089458428,-0.06648112098489585,0.02155855319428664,-0.07914301041484297,-0.0054560104468144915,-0.05495840658233785,-0.02200465844223377,-0.04207858023042121
240,mayor joe quimby,-0.07565612461209154,0.0392110862379976,-0.01593570449954398,0.15727758380939186,0.14070343144229935,0.05697214531392209,-0.04043850609100603,-0.0572432686335488,-0.009750495580612485,-0.025679215158598407,0.07323842281269276,-0.13006890969525198,-0.07702382197734065,-0.19225487803893743,-0.1902132286474207,-0.038877218402756104,0.0005601800619184226,-0.01362857414923845,0.05417114916401196,0.05469086067514136,0.07764159987118922,0.15416393796493563,0.017618689437124323,0.09220412928331248,0.015718424952977983,-0.01047000308238026,0.1482607363073024,0.05480515605226874
10,patty bouvier,-0.12340941692478437,-0.08174817921337622,0.038328371035062,0.07428235398113456,-0.07629334211925978,-0.16176432964200038,0.2051274952625023,0.08582223703234297,0.05355540558922518,0.008290594152777856,0.017087069076024437,0.17119967356836097,-0.08555408709784645,0.15405817234383695,0.06638512625789694,-0.16793781321817938,0.014830315419662428,-0.11011172670133716,0.010629406734289868,0.11112056945325254,-0.011370475537520179,0.08790316492542027,0.11963420334830945,-0.11438768426109486,-0.020160088267299814,0.06580746488539534,0.011040745896040538,-0.0005163324405786957
52,otto mann,0.07596318331909828,0.11430479977067541,0.03857331093039313,-0.14294600276084168,-0.030533843830488287,0.012205925063810342,-0.03971010885281999,-0.03878018381403698,-0.11659750334535764,-0.09657385271093756,0.15745354276204745,0.05912028166165758,-0.009107296341600424,0.11445351116049463,-0.0143798861665819,0.15070869082854388,-0.14251691634092875,-0.019729566169249726,0.032240680487952936,0.04375383882132486,0.06139351848568424,-0.1039355278466887,0.10151549978525075,-0.18771991126663537,0.09703516368906856,0.011423011188988981,-0.0357615739049477,-0.05435357415089341
